"product";"product_variation";"availability";"shop_id";"price";"shop";"href";"redirect_link"
"Samsung Galaxy S8 (64GB)";"SMARTPHONE EU GALAXY S8 G950F MIDNIGHT BLACK SAMSUNG (3 δόσεις άτοκα)";"Παράδοση 4 έως 10 ημέρες";"2036";"594.00";"Electrocrete";"/products/show/29022158";"http://www.electrocrete.gr/ProductDetails.aspx?product=860DDE95-3057-48C5-BAE1-6CFCA5F3D8C4&family=060&group=601&category=60101"
"Samsung Galaxy S8 (64GB)";"SMARTPHONE EU GALAXY S8 G950F ORCHID GRAY SAMSUNG (3 δόσεις άτοκα)";"Παράδοση 4 έως 10 ημέρες";"2036";"594.00";"Electrocrete";"/products/show/29022157";"http://www.electrocrete.gr/ProductDetails.aspx?product=C37A217F-C938-4A65-8BF1-D1A67F56831A&family=060&group=601&category=60101"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F LTE 64GB Black EU ";"Κατόπιν παραγγελίας";"1306";"595.00";"Emark";"/products/show/28917910";"https://www.emark.gr/index.php?route=product/product&product_id=58604"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 SM-G950F 4G 64GB GREY SMARTPHONE";"Παράδοση 1 έως 3 ημέρες";"9";"598.30";"PriveShop";"/products/show/28719099";"https://www.priveshop.gr/product/21000712/KINHTA/ANDROID/SAMSUNG-GALAXY-S8-SM-G950F-4G-64GB-GREY-SMARTPHONE"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950 64GB Rose Pink";"Παράδοση 4 έως 10 ημέρες";"4003";"599.00";"JusTech";"/products/show/33690112";"https://www.justech.gr/index.php?option=com_virtuemart&view=productdetails&virtuemart_product_id=1247"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Silver EU";"Κατόπιν παραγγελίας";"1093";"599.90";"Seven Spot";"/products/show/28686369";"https://www.sevenspot.gr/smartphones/samsung-galaxy-s8-64gb-silver-eu-80418.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Orchid Gray EU";"Κατόπιν παραγγελίας";"1093";"599.90";"Seven Spot";"/products/show/28686115";"https://www.sevenspot.gr/smartphones/samsung-galaxy-s8-64gb-orchid-gray-eu-79674.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Black EU";"Κατόπιν παραγγελίας";"1093";"599.90";"Seven Spot";"/products/show/28686111";"https://www.sevenspot.gr/smartphones/samsung-galaxy-s8-64gb-black-eu-79671.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB PinkEU";"Κατόπιν παραγγελίας";"1093";"599.90";"Seven Spot";"/products/show/32613874";"https://www.sevenspot.gr/smartphones/samsung-galaxy-s8-64gb-pinkeu-85236.html"
"Samsung Galaxy S8 (64GB)";"SAMSUNG S8 G950 LTE 64GB ARCTIC SILVER";"Παράδοση 1 έως 3 ημέρες";"9";"612.90";"PriveShop";"/products/show/28788853";"https://www.priveshop.gr/product/21000770/KINHTA/ANDROID/SAMSUNG-S8-G950-LTE-64GB-ARCTIC-SILVER-"
"Samsung Galaxy S8 (64GB)";"Samsung G950 Galaxy S8 4G 64GB pink (έως 36 δόσεις)";"Παράδοση 4 έως 10 ημέρες";"246";"613.00";"VNP Shop";"/products/show/32461056";"https://www.vnp.gr/kinita-tilefona/samsung-g950-galaxy-s8-4g-64gb-pink.html"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 64GB MIDNIGHT BLACK";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2431";"615.00";"MrGadget";"/products/show/29078292";"https://www.themrgadget.gr/kinita-tilefona/samsung/s8-g950/samsung-galaxy-s8-64gb-midnight-black-p-8205.html"
"Samsung Galaxy S8 (64GB)";"Samsung SM-G950F Galaxy S8 64GB orchid grey DE";"Παράδοση 4 έως 10 ημέρες";"2863";"619.00";"TerraShop";"/products/show/33580715";"https://terrashop.gr/samsung-sm-g950f-galaxy-s8-64gb-orchid-grey-de.html"
"Samsung Galaxy S8 (64GB)";"SAMSUNG G950 S8 4G 64GB ORCHID GRAY EU";"Παράδοση 1 έως 3 ημέρες";"322";"625.00";"Computer4all";"/products/show/29372032";"http://www.computer4all.gr/index.php?dispatch=products.view&product_id=54876"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Orchid Grey GR σε 18 Άτοκες Δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"336";"625.00";"You";"/products/show/28392024";"https://www.you.gr/telephony-networking/kinita-tilefona-axesouar/kinita-tilefona/samsung-galaxy-s8-64gb-orchid-grey-gr"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Midnight Black GR σε 18 Άτοκες Δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"336";"625.00";"You";"/products/show/28392023";"https://www.you.gr/telephony-networking/kinita-tilefona-axesouar/kinita-tilefona/samsung-galaxy-s8-64gb-midnight-black-gr"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Arctic Silver GR σε 18 Άτοκες Δόσεις";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"336";"625.00";"You";"/products/show/28392022";"https://www.you.gr/telephony-networking/kinita-tilefona-axesouar/kinita-tilefona/samsung-galaxy-s8-64gb-arctic-silver-gr"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F 64GB Midnight Black EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4215";"630.00";"I-Luxstores";"/products/show/30369148";"http://www.iluxstores.gr/προϊόν/samsung-galaxy-s8-g950-64gb-midnight-black-eu/"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F 64GB (TIM LOGO)Arctic Silver EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4215";"630.00";"I-Luxstores";"/products/show/30369147";"http://www.iluxstores.gr/προϊόν/samsung-galaxy-s8-g950-64gb-arctic-silver-eu/"
"Samsung Galaxy S8 (64GB)";"SAMSUNG G950 GALAXY S8 64GB Coral Blue EU";"Κατόπιν παραγγελίας";"3798";"632.00";"Mobilecorner";"/products/show/31343421";"https://www.mobilecorner.gr/android/6366-samsung-g950-galaxy-s8-64gb-coral-blue-eu"
"Samsung Galaxy S8 (64GB)";"SAMSUNG G950 GALAXY S8 64GB MIDNIGHT BLACK EU";"Κατόπιν παραγγελίας";"3798";"632.00";"Mobilecorner";"/products/show/29023395";"https://www.mobilecorner.gr/home/5315-samsung-galaxy-s8-g950f-64gb-midnight-black-eu"
"Samsung Galaxy S8 (64GB)";"SAMSUNG G950 GALAXY S8 64GB Orchid Gray EU";"Κατόπιν παραγγελίας";"3798";"632.00";"Mobilecorner";"/products/show/30322093";"https://www.mobilecorner.gr/home/6292-samsung-g950-galaxy-s8-64gb-orchid-gray-eu"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F Arctic Silver";"Κατόπιν παραγγελίας";"3021";"633.86";"MustShop";"/products/show/28966678";"http://mustshop.gr/tilefonia/kiniti-tilefonia/kinita-tilefona/sam-galaxy-s8-g950f-64-a-14-65-sr-samsung-galaxy-s8-g950f-arctic-silver.html?sl=el"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F Midnight black";"Κατόπιν παραγγελίας";"3021";"633.86";"MustShop";"/products/show/29254379";"http://mustshop.gr/tilefonia/kiniti-tilefonia/kinita-tilefona/sam-galaxy-s8-g950f-64-a-14-65-bk-samsung-galaxy-s8-g950f-midnight-black.html?sl=el"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Orchid Grey EU";"Κατόπιν παραγγελίας";"4549";"639.00";"TechFace";"/products/show/32426991";"https://techface.gr/product/5469"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Arctic Silver EU";"Κατόπιν παραγγελίας";"4549";"639.00";"TechFace";"/products/show/32426990";"https://techface.gr/product/5470"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64GB Midnight Black EU";"Κατόπιν παραγγελίας";"4549";"639.00";"TechFace";"/products/show/32426988";"https://techface.gr/product/5471"
"Samsung Galaxy S8 (64GB)";"ΚΙΝΗΤΟ SAMSUNG GALAXY S8 64GB EU MIDNIGHT BLACK";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2470";"645.00";"Papandrikopoulos";"/products/show/28578671";"http://www.papandrikopoulos.gr/electronet/index.php?route=product/product&product_id=5113"
"Samsung Galaxy S8 (64GB)";"ΚΙΝΗΤΟ SAMSUNG GALAXY S8 64GB EU ARCTIC SILVER";"Παράδοση 1 έως 3 ημέρες";"2470";"645.00";"Papandrikopoulos";"/products/show/28578670";"http://www.papandrikopoulos.gr/electronet/index.php?route=product/product&product_id=5112"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 64GB PINK SM-G950F";"Παράδοση 1 έως 3 ημέρες";"9";"646.60";"PriveShop";"/products/show/33084111";"https://www.priveshop.gr/product/21001079/KINHTA/ANDROID/SAMSUNG-GALAXY-S8-64GB-PINK-SM-G950F"
"Samsung Galaxy S8 (64GB)";"Smartphone Samsung Galaxy S8 G950 4G 64GB Pink EU";"Παράδοση 4 έως 10 ημέρες";"2164";"649.00";"Techstores";"/products/show/32569755";"http://www.techstores.gr/smartphone-samsung-galaxy-s8-g950-4g-64gb-pink-eu.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 (64GB) LTE - Black";"Παράδοση 4 έως 10 ημέρες";"1294";"650.00";"E-rainbow";"/products/show/28469598";"http://www.e-rainbow.gr/Product/29608/Instance/29857/Page/318/"
"Samsung Galaxy S8 (64GB)";"Samsung Samsung Galaxy S8 LTE 64GB SM-G950F Arctic Silver (έως 24 δόσεις)";"Παράδοση 4 έως 10 ημέρες";"3194";"652.00";"Placemall";"/products/show/29077742";"https://www.placemall.gr/samsung-galaxy-s8-lte-64gb-sm-g950f-arctic-silver-1009-107545"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 orchid grey | SM-G950FZVADBT";"Κατόπιν παραγγελίας";"4511";"662.79";"MustBuy";"/products/show/31682021";"http://mustbuy.gr/technology/smartphone-mobile-phone-and-accessory/smartphones/samsung-galaxy-s8-orchid-grey-el/?sl=el"
"Samsung Galaxy S8 (64GB)";"Smartphone Samsung Galaxy S8 G950 4G 64GB Midnight Black EU";"Παράδοση 4 έως 10 ημέρες";"2164";"667.68";"Techstores";"/products/show/29012383";"http://www.techstores.gr/smartphone-samsung-galaxy-s8-g950f-lte-64gb-black-eu.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 midnight black | SM-G950FZKADBT";"Κατόπιν παραγγελίας";"4511";"668.72";"MustBuy";"/products/show/31286024";"http://mustbuy.gr/technology/smartphone-mobile-phone-and-accessory/smartphones/samsung-galaxy-s8-midnight-black-el/?sl=el"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F LTE 64GB Midnight Black EU";"Κατόπιν παραγγελίας";"2475";"671.00";"ApothikiProios";"/products/show/28931001";"https://apothikiproios.gr/mobile-phones/5451-samsung-galaxy-s8-g950f-lte-64gb-midnight-black-eu.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F LTE 64GB Arctic Silver EU";"Κατόπιν παραγγελίας";"2475";"671.00";"ApothikiProios";"/products/show/28931000";"https://apothikiproios.gr/mobile-phones/5450-samsung-galaxy-s8-g950f-lte-64gb-arctic-silver-eu.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F (64GB) Midnight Black EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4761";"675.80";"Demes Economy";"/products/show/33387429";"http://demes-economy.gr/index.php?route=product/product&product_id=121"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950 64GB Orchid Grey";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4761";"675.80";"Demes Economy";"/products/show/33387425";"http://demes-economy.gr/index.php?route=product/product&product_id=117"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F (64GB) Coral Blue EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4761";"675.80";"Demes Economy";"/products/show/33387424";"http://demes-economy.gr/index.php?route=product/product&product_id=119"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 G950F (64GB) Arctic Silver EU";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"4761";"677.04";"Demes Economy";"/products/show/33387423";"http://demes-economy.gr/index.php?route=product/product&product_id=118"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Arctic Silver 64GB Smartphone";"Κατόπιν παραγγελίας";"1095";"678.00";"E-expert";"/products/show/28884871";"https://www.e-expert.gr/s-su-gg-l-s8-s-lv-r-64g.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Orchid Gray 64GB Smartphone";"Κατόπιν παραγγελίας";"1095";"678.00";"E-expert";"/products/show/28884839";"https://www.e-expert.gr/s-su-gs8-gr-64g.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Midnight Black 64GB Smartphone";"Κατόπιν παραγγελίας";"1095";"678.00";"E-expert";"/products/show/28884747";"https://www.e-expert.gr/s-sg-l-s8-l-c-64.html"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 64GB Smartphones Midnight Black";"Παράδοση 1 έως 3 ημέρες";"1636";"699.00";"SaveIt";"/products/show/33558202";"http://saveit.gr/index.php?route=product/product&originator=aggregator&product_id=753116"
"Samsung Galaxy S8 (64GB)";"SMARTPHONE GALAXY S8 64GB G950F ORCHID GREY SAMSUNG";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"2695";"699.00";"Easlanidis";"/products/show/32641533";"http://www.easlanidis.gr/smartphone-galaxy-s8-64gb-g950f-orchid-grey-samsung.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Coral Blue 64GB Κινητό Smartphone";"Παράδοση 1 έως 3 ημέρες";"1515";"699.00";"Spithas";"/products/show/33949979";"https://www.espithas.gr/kinita-tilefona/13457-samsung-galaxy-s8-coral-blue-64gb-smartphone.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Arctic Silver 64GB Κινητό Smartphone";"Παράδοση 1 έως 3 ημέρες";"1515";"699.00";"Spithas";"/products/show/33949978";"https://www.espithas.gr/kinita-tilefona/13455-samsung-galaxy-s8-g950f-lte-64gb-arctic-silver-eu.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Orchid Gray 64GB Κινητό Smartphone";"Παράδοση 1 έως 3 ημέρες";"1515";"699.00";"Spithas";"/products/show/33949977";"https://www.espithas.gr/kinita-tilefona/13456-samsung-galaxy-s8-orchid-gray-64gb-smartphone.html"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Midnight Black 64GB Κινητό Smartphone";"Παράδοση 1 έως 3 ημέρες";"1515";"699.00";"Spithas";"/products/show/33949976";"https://www.espithas.gr/kinita-tilefona/13454-samsung-galaxy-s8-64gb-midnight-black-eu.html"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 64GB G950F ORCHID GR G950F";"Κατόπιν παραγγελίας";"514";"699.00";"Cosmodata";"/products/show/30054169";"http://www.cosmodata.gr/product/298236/"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 64GB G950F BLACK GR G950F";"Κατόπιν παραγγελίας";"514";"699.00";"Cosmodata";"/products/show/30054165";"http://www.cosmodata.gr/product/298234/"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GAL S8 64GB G950F ARCTIC SV GR G950F";"Κατόπιν παραγγελίας";"514";"699.00";"Cosmodata";"/products/show/30054163";"http://www.cosmodata.gr/product/298235/"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Midnight Black 64GB έως 36 δόσεις ή έως 60 δόσεις χωρίς κάρτα";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"452";"699.00";"Kotsovolos";"/products/show/28255264";"http://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/170679-samsung-galaxy-s8-midnight-black-64gb?cmicc=skroutz"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Arctic Silver 64GB έως 36 δόσεις ή έως 60 δόσεις χωρίς κάρτα";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"452";"699.00";"Kotsovolos";"/products/show/28385923";"http://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/172340-samsung-galaxy-s8-arctic-silver-64gb?cmicc=skroutz"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Orchid Gray 64GB έως 36 δόσεις ή έως 60 δόσεις χωρίς κάρτα";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"452";"699.00";"Kotsovolos";"/products/show/28385919";"http://www.kotsovolos.gr/site/mobile-phones-gps/mobile-phones/smartphones/172339-samsung-galaxy-s8-orchid-gray-64gb?cmicc=skroutz"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Midnight Black 64GB";"Παράδοση 1 έως 3 ημέρες";"3229";"699.00";"WelcomeStores";"/products/show/33468133";"https://welcomestores.gr/index.php?route=product/product&product_id=695"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 G350F Orchid Gray";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1148";"699.01";"Douvris";"/products/show/33618197";"http://www.douvris.gr/catalog/product/view/id/1275/category/323"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 G350F Arctic Silver";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1148";"699.01";"Douvris";"/products/show/33618196";"http://www.douvris.gr/catalog/product/view/id/1276/category/323"
"Samsung Galaxy S8 (64GB)";"SAMSUNG GALAXY S8 G350F Midnight Black";"Άμεση παραλαβή / Παράδοση 1 έως 3 ημέρες";"1148";"699.01";"Douvris";"/products/show/33618195";"http://www.douvris.gr/catalog/product/view/id/1274/category/323"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 64Gb Coral Blue";"Παράδοση 1 έως 3 ημέρες";"3877";"703.90";"E-thiki";"/products/show/33567182";"https://e-thiki.gr/index.php?route=product/product&product_id=49117"
"Samsung Galaxy S8 (64GB)";"SAMSUNG G950 GALAXY S8 64GB MIDNIGHT BLACK EU";"Παράδοση 1 έως 3 ημέρες";"3352";"730.00";"Techaway";"/products/show/30266346";"http://www.techaway.gr/index.php?route=product/product&product_id=9337"
"Samsung Galaxy S8 (64GB)";"Samsung Galaxy S8 Silver-G950F";"Παράδοση 1 έως 3 ημέρες";"1496";"755.00";"Info-Technology";"/products/show/34285724";"http://www.info-technology.gr/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=20322&category_id=174&manufacturer_id=0&option=com_virtuemart"
"Samsung Galaxy S8 (64GB)";"SAMSUNG G950F Galaxy S8 Black SMARTPHONE 5.8\"";"Παράδοση 4 έως 10 ημέρες";"2441";"779.01";"Kotsadam";"/products/show/28943641";"http://kotsadam.gr/index.php?route=product/product&product_id=2973"
"Samsung Galaxy S8 (64GB)";"SAMSUNG G950F Galaxy S8 Orchid Grey SMARTPHONE 5.8\"";"Παράδοση 4 έως 10 ημέρες";"2441";"779.01";"Kotsadam";"/products/show/28943640";"http://kotsadam.gr/index.php?route=product/product&product_id=2974"
"Samsung Galaxy S8 (64GB)";"SAMSUNG G950F Galaxy S8 Arctic Silver SMARTPHONE 5.8\"";"Παράδοση 4 έως 10 ημέρες";"2441";"779.01";"Kotsadam";"/products/show/28943639";"http://kotsadam.gr/index.php?route=product/product&product_id=2972"
"Samsung Galaxy S8 (64GB)";"SMARTPHONE SAMSUNG GALAXY S8 64GB (G950F) ARCTIC SILVER";"Παράδοση 1 έως 3 ημέρες";"2261";"780.00";"EnergyBay";"/products/show/32306637";"https://energybay.gr/eshop/product/smartphone-samsung-galaxy-s8-64gb-g950f-arctic-silver/"
"Samsung Galaxy S8 (64GB)";"SMARTPHONE SAMSUNG GALAXY S8 64GB (G950F) ORCHID GRAY";"Παράδοση 1 έως 3 ημέρες";"2261";"780.00";"EnergyBay";"/products/show/32306636";"https://energybay.gr/eshop/product/smartphone-samsung-galaxy-s8-64gb-g950f-orchid-gray/"
"Samsung Galaxy S8 (64GB)";"SMARTPHONE SAMSUNG GALAXY S8 64GB (G950F) MIDNIGHT BLACK";"Παράδοση 1 έως 3 ημέρες";"2261";"780.00";"EnergyBay";"/products/show/29123160";"https://energybay.gr/eshop/product/smartphone-samsung-galaxy-s8-64gb-g950f-midnight-black/"
"Xiaomi Redmi Note 4 (Snapdragon) (3GB/32GB)";"Xiaomi Redmi Note 4 (Snapdragon) (3GB/32GB) BLACK GLOBAL VERSION";"Παράδοση 1 έως 3 ημέρες";"4350";"126.80";"DrPhone";"/products/show/31568087";"http://www.drphone.gr/xiaomi-redmi-note-4-snapdragon-3gb-32gb-black.html"
